CMPD_CHEMBLID,exp,smiles,Description
CHEMBL1682832,2.5,COC(=O)N1CCOc2cc(COc3ccccc3)cnc12,"cid is 25132613,compound_name is 4-[(3-{[4-(Pyridin-2-yl)piperazin-1-yl]carbonyl}phenyl)methyl]-1,2-dihydrophthalazin-1-one,cid_paras is 25132613,Molecular_Weight is 425.5,XLogP3 is 2.9,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 4,Exact_Mass is 425.18517499,Monoisotopic_Mass is 425.18517499,Topological_Polar_Surface_Area is 77.9,""Unit"":""Å²"",Heavy_Atom_Count is 32,Formal_Charge is 0,Complexity is 717,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL304354,2.26,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)c3ccccc3)C(=O)C(F)(F)F,"cid is 1470719,compound_name is 5-methoxy-N-methyl-N-phenyl-2-(2-pyridinyl)-4-pyrimidinamine,cid_paras is 1470719,Molecular_Weight is 292.33,XLogP3 is 2.8,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 4,Exact_Mass is 292.13241115,Monoisotopic_Mass is 292.13241115,Topological_Polar_Surface_Area is 51.1,""Unit"":""Å²"",Heavy_Atom_Count is 22,Formal_Charge is 0,Complexity is 335,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Solubility is 39.7[ug/mL](ThemeanoftheresultsatpH7.4)"
CHEMBL2048866,1.97,N[C@@H]1CCCN(C1)c2c(Cl)cccc2\C=C\3/SC(=O)NC3=O,"cid is 57401936,compound_name is 4-[2,4-Dimethoxy-5-[(2-piperidin-1-ylphenyl)methylsulfamoyl]anilino]-4-oxobutanoic acid,cid_paras is 57401936,Molecular_Weight is 505.6,XLogP3 is 1.9,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 9,Rotatable_Bond_Count is 11,Exact_Mass is 505.18827151,Monoisotopic_Mass is 505.18827151,Topological_Polar_Surface_Area is 143,""Unit"":""Å²"",Heavy_Atom_Count is 35,Formal_Charge is 0,Complexity is 797,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL1682949,3.56,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3cccs3)c4ccccc4,"cid is 50925541,compound_name is [9-[(4-Chlorophenyl)methyl]-1-oxa-4,9-diazaspiro[5.5]undecan-4-yl]-(2-methyl-1,3-thiazol-4-yl)methanone,cid_paras is 50925541,Molecular_Weight is 405.9,XLogP3 is 3.3,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 3,Exact_Mass is 405.1277759,Monoisotopic_Mass is 405.1277759,Topological_Polar_Surface_Area is 73.9,""Unit"":""Å²"",Heavy_Atom_Count is 27,Formal_Charge is 0,Complexity is 521,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL1946019,2.79,CCN(C)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4ccccc4NC(=O)C,"cid is 17963227,compound_name is 4-[4-(3,4-dichlorophenoxy)piperidin-1-yl]-N-methyl-N-(4-methylphenyl)sulfonylpiperidine-1-carboxamide,cid_paras is 17963227,Molecular_Weight is 540.5,XLogP3 is 5.3,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 5,Exact_Mass is 539.1412330,Monoisotopic_Mass is 539.1412330,Topological_Polar_Surface_Area is 78.5,""Unit"":""Å²"",Heavy_Atom_Count is 35,Formal_Charge is 0,Complexity is 802,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL451570,0.51,Nc1nccc(n1)c2cc3C(=O)NC[C@@H](CCF)c3[nH]2,"cid is 83053,compound_name is 2-Benzylamino-4-methylpyridine,cid_paras is 83053,Molecular_Weight is 198.26,XLogP3 is 3,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 2,Rotatable_Bond_Count is 3,Exact_Mass is 198.115698455,Monoisotopic_Mass is 198.115698455,Topological_Polar_Surface_Area is 24.9,""Unit"":""Å²"",Heavy_Atom_Count is 15,Formal_Charge is 0,Complexity is 175,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL1017,2.21,CCCc1nc2c(C)cc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5nc6ccccc6n5C,"cid is 1349907,compound_name is Methimazole,cid_paras is 1349907,Molecular_Weight is 114.17,XLogP3 is -0.3,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 1,Rotatable_Bond_Count is 0,Exact_Mass is 114.02516937,Monoisotopic_Mass is 114.02516937,Topological_Polar_Surface_Area is 47.4,""Unit"":""Å²"",Heavy_Atom_Count is 7,Formal_Charge is 0,Complexity is 119,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Color/Form is LEAFLETSFROMALCOHOL,Odor is FAINT,CHARACTERISTIC,Boiling_Point is 280°CWITHSOMEDECOMP,Melting_Point is 143-146°C,Solubility is Freelysoluble"
CHEMBL522505,2.26,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,"cid is 11502867,compound_name is (R)-1-((4-(3-chloro-2-fluorophenylamino)-7-methoxyquinazolin-6-yl)methyl)pyrrolidine-2-carboxamide,cid_paras is 11502867,Molecular_Weight is 429.9,XLogP3 is 3.4,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 6,Exact_Mass is 429.1367808,Monoisotopic_Mass is 429.1367808,Topological_Polar_Surface_Area is 93.4,""Unit"":""Å²"",Heavy_Atom_Count is 30,Formal_Charge is 0,Complexity is 602,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 1,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL69023,3.54,FC(F)(F)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)N3CCN(CC3)c4ccncc4Cl,"cid is 52944535,compound_name is N'-(6-chlorobenzofuran-7-yl)-N-(3-methylsulfonylphenyl)pyrimidine-2,4-diamine,cid_paras is 52944535,Molecular_Weight is 414.9,XLogP3 is 4.2,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 5,Exact_Mass is 414.0553392,Monoisotopic_Mass is 414.0553392,Topological_Polar_Surface_Area is 106,""Unit"":""Å²"",Heavy_Atom_Count is 28,Formal_Charge is 0,Complexity is 631,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL397688,3.56,OCC(CO)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,"cid is 30744,compound_name is 4-Nitrophenyl 4-guanidinobenzoate,cid_paras is 30744,Molecular_Weight is 300.27,XLogP3 is 1.6,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 4,Exact_Mass is 300.08585488,Monoisotopic_Mass is 300.08585488,Topological_Polar_Surface_Area is 137,""Unit"":""Å²"",Heavy_Atom_Count is 22,Formal_Charge is 0,Complexity is 429,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL539163,3.4,Cn1c(ccc1c2ccc3NC(=S)OC(C)(C)c3c2)C#N,"cid is 57401936,compound_name is 4-[2,4-Dimethoxy-5-[(2-piperidin-1-ylphenyl)methylsulfamoyl]anilino]-4-oxobutanoic acid,cid_paras is 57401936,Molecular_Weight is 505.6,XLogP3 is 1.9,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 9,Rotatable_Bond_Count is 11,Exact_Mass is 505.18827151,Monoisotopic_Mass is 505.18827151,Topological_Polar_Surface_Area is 143,""Unit"":""Å²"",Heavy_Atom_Count is 35,Formal_Charge is 0,Complexity is 797,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL61835,0.84,CS(=O)(=O)c1ccc(c[n+]1[O-])C(=O)Nc2ccc(F)cc2,"cid is 57750420,compound_name is 4-amino-N-(1-(4-chlorophenyl)-3-(dimethylamino)-3-oxopropyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidine-4-carboxamide,cid_paras is 57750420,Molecular_Weight is 470.0,XLogP3 is 1.5,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 6,Rotatable_Bond_Count is 6,Exact_Mass is 469.1993009,Monoisotopic_Mass is 469.1993009,Topological_Polar_Surface_Area is 120,""Unit"":""Å²"",Heavy_Atom_Count is 33,Formal_Charge is 0,Complexity is 692,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 1,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL2348176,2.71,Nc1nccc(n1)n2ccc3ccccc23,"cid is 17963183,compound_name is N-(3-chlorophenyl)sulfonyl-4-[4-(3,4-dichlorophenoxy)piperidin-1-yl]piperidine-1-carboxamide,cid_paras is 17963183,Molecular_Weight is 546.9,XLogP3 is 5.4,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 5,Exact_Mass is 545.070961,Monoisotopic_Mass is 545.070961,Topological_Polar_Surface_Area is 87.3,""Unit"":""Å²"",Heavy_Atom_Count is 34,Formal_Charge is 0,Complexity is 783,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL1951902,0.9,CCN(C1CCN(CCC(N2CCC(CC2)C(=O)C)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,"cid is 56670168,compound_name is 1-[4-[4-[[5-Chloro-4-(8-methylimidazo[1,2-a]pyridin-3-yl)pyrimidin-2-yl]amino]-3-methoxyphenyl]piperazin-1-yl]ethanone,cid_paras is 56670168,Molecular_Weight is 492.0,XLogP3 is 4,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 5,Exact_Mass is 491.1836508,Monoisotopic_Mass is 491.1836508,Topological_Polar_Surface_Area is 87.9,""Unit"":""Å²"",Heavy_Atom_Count is 35,Formal_Charge is 0,Complexity is 724,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL1939737,3.99,CCN(CC)C(=O)c1ccc(cc1)[C@@H](N2CCN(Cc3ccc(F)cc3)CC2)c4cccc(NC(=O)C5CC5)c4,"cid is 16664362,compound_name is 6,4'-Dihydroxy-3-phenylcoumarin,cid_paras is 16664362,Molecular_Weight is 254.24,XLogP3 is 2.8,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 4,Rotatable_Bond_Count is 1,Exact_Mass is 254.05790880,Monoisotopic_Mass is 254.05790880,Topological_Polar_Surface_Area is 66.8,""Unit"":""Å²"",Heavy_Atom_Count is 19,Formal_Charge is 0,Complexity is 382,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL2172782,0.78,CC(C)Cc1ccc(cc1)C(C)C(=O)NS(=O)(=O)C,"cid is 3380,compound_name is Flunitrazepam,cid_paras is 3380,Molecular_Weight is 313.28,XLogP3 is 2.1,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 1,Exact_Mass is 313.08626942,Monoisotopic_Mass is 313.08626942,Topological_Polar_Surface_Area is 78.5,""Unit"":""Å²"",Heavy_Atom_Count is 23,Formal_Charge is 0,Complexity is 519,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Color/Form is Paleyellowneedlesfrommethylenechloride-hexane"",""Markup"":[{""Start"":25,""Length"":18,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/methylene%20chloride"",""Type"":""PubChemInternalLink"",""Extra"":""CID-6344"",Melting_Point is 166-167°C,Solubility is 8.58e-03g/L"
CHEMBL115125,1.75,Cc1cc(NC(=O)c2ccccc2)n[nH]1,"cid is 11964036,compound_name is 2-(4-ethylpiperazin-1-yl)-N-[4-(2-morpholin-4-yl-4-oxochromen-8-yl)dibenzothiophen-1-yl]acetamide,cid_paras is 11964036,Molecular_Weight is 582.7,XLogP3 is 4.9,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 8,Rotatable_Bond_Count is 6,Exact_Mass is 582.23007675,Monoisotopic_Mass is 582.23007675,Topological_Polar_Surface_Area is 103,""Unit"":""Å²"",Heavy_Atom_Count is 42,Formal_Charge is 0,Complexity is 1010,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL256668,3.1,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3NC(=O)C=Nc13,"cid is 44560808,compound_name is 1-(5-(4-((4-Methoxybenzylamino)methyl)phenyl)-3-carbamoylthiophen-2-yl)urea,cid_paras is 44560808,Molecular_Weight is 410.5,XLogP3 is 2.5,Hydrogen_Bond_Donor_Count is 4,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 8,Exact_Mass is 410.14126175,Monoisotopic_Mass is 410.14126175,Topological_Polar_Surface_Area is 148,""Unit"":""Å²"",Heavy_Atom_Count is 29,Formal_Charge is 0,Complexity is 548,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL2179278,1.12,CC1=CN([C@H]2CCCN(C2)[C@@H](CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C(=O)NC1=O,"cid is 44578568,compound_name is N-(4-fluorophenyl)-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-amine,cid_paras is 44578568,Molecular_Weight is 311.36,XLogP3 is 3.1,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 4,Exact_Mass is 311.15462376,Monoisotopic_Mass is 311.15462376,Topological_Polar_Surface_Area is 55.6,""Unit"":""Å²"",Heavy_Atom_Count is 23,Formal_Charge is 0,Complexity is 372,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL1730736,3.0,CC(C)(NC(=O)c1sccc1Oc2ccc(F)cc2[N+](=O)[O-])C#C,"cid is 57401936,compound_name is 4-[2,4-Dimethoxy-5-[(2-piperidin-1-ylphenyl)methylsulfamoyl]anilino]-4-oxobutanoic acid,cid_paras is 57401936,Molecular_Weight is 505.6,XLogP3 is 1.9,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 9,Rotatable_Bond_Count is 11,Exact_Mass is 505.18827151,Monoisotopic_Mass is 505.18827151,Topological_Polar_Surface_Area is 143,""Unit"":""Å²"",Heavy_Atom_Count is 35,Formal_Charge is 0,Complexity is 797,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL1327979,2.01,Nc1nc2nc(cc(n2n1)C(F)(F)F)c3cccs3,"cid is 2826,compound_name is Methyl 3-(benzoyloxy)-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylate,cid_paras is 2826,Molecular_Weight is 303.35,XLogP3 is 2.3,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 5,Exact_Mass is 303.14705815,Monoisotopic_Mass is 303.14705815,Topological_Polar_Surface_Area is 55.8,""Unit"":""Å²"",Heavy_Atom_Count is 22,Formal_Charge is 0,Complexity is 432,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 4,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Colorlesstowhitesolid;[Hawley],Color/Form is Colorlesstowhitecrystalsorwhitepowder,Boiling_Point is BP:187°Cat0.1mmHg,Melting_Point is 98°C,Solubility is Crystals;MP58-63°C;freelysolinwateroralcohol,slightlysolinether./Cocainenitratedihydrate/"",""Markup"":[{""Start"":37,""Length"":5,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/water"",""Type"":""PubChemInternalLink"",""Extra"":""CID-962"""
CHEMBL480,2.7,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c2nc3ccccc3[nH]2,"cid is 47116597,compound_name is N-(2-Methyl-1,3-Benzothiazol-6-Yl)-3-Ureido-Propanamide,cid_paras is 47116597,Molecular_Weight is 278.33,XLogP3 is 0.6,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 4,Rotatable_Bond_Count is 4,Exact_Mass is 278.08374688,Monoisotopic_Mass is 278.08374688,Topological_Polar_Surface_Area is 125,""Unit"":""Å²"",Heavy_Atom_Count is 19,Formal_Charge is 0,Complexity is 353,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL2012856,3.26,NC1=CC2=NNC(=O)N2c3cc(ccc13)c4cccs4,"cid is 59295939,compound_name is N-[(2R)-3-[4-(3,4-dichlorophenoxy)piperidin-1-yl]-2-hydroxypropyl]-1H-indole-3-carboxamide,cid_paras is 59295939,Molecular_Weight is 462.4,XLogP3 is 4.2,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 4,Rotatable_Bond_Count is 7,Exact_Mass is 461.1272971,Monoisotopic_Mass is 461.1272971,Topological_Polar_Surface_Area is 77.6,""Unit"":""Å²"",Heavy_Atom_Count is 31,Formal_Charge is 0,Complexity is 590,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 1,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL2030560,2.29,Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3,"cid is 44455404,compound_name is 5-[(2-Furanylmethyl)thio]-7-[[(1R)-2-hydroxy-1-methylethyl]amino]thiazolo[4,5-d]pyrimidin-2(3H)-one,cid_paras is 44455404,Molecular_Weight is 338.4,XLogP3 is 1.8,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 8,Rotatable_Bond_Count is 6,Exact_Mass is 338.05073267,Monoisotopic_Mass is 338.05073267,Topological_Polar_Surface_Area is 151,""Unit"":""Å²"",Heavy_Atom_Count is 22,Formal_Charge is 0,Complexity is 404,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 1,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL888,-1.5,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F,"cid is 44430313,compound_name is (S)-(4-(4-(2,4-dichlorobenzylamino)pyrido[2,3-d]pyrimidin-2-yl)piperazin-1-yl)(pyrrolidin-2-yl)methanone,cid_paras is 44430313,Molecular_Weight is 486.4,XLogP3 is 3.7,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 5,Exact_Mass is 485.1497638,Monoisotopic_Mass is 485.1497638,Topological_Polar_Surface_Area is 86.3,""Unit"":""Å²"",Heavy_Atom_Count is 33,Formal_Charge is 0,Complexity is 665,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 1,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL513192,2.2,CN1C=C(C(=O)c2c(O)cc(O)cc12)c3ccc(O)cc3,"cid is 4173,compound_name is Metronidazole,cid_paras is 4173,Molecular_Weight is 171.15,XLogP3 is 0,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 4,Rotatable_Bond_Count is 2,Exact_Mass is 171.06439116,Monoisotopic_Mass is 171.06439116,Topological_Polar_Surface_Area is 83.9,""Unit"":""Å²"",Heavy_Atom_Count is 12,Formal_Charge is 0,Complexity is 170,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Metronidazoleisawhitetopale-yellowcrystallinepowderwithaslightodor.Bitterandsalinetaste.pH(saturatedaqueoussolution)about6.5.(NTP,1992)"",""Markup"":[{""Start"":0,""Length"":13,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/Metronidazole"",""Type"":""PubChemInternalLink"",""Extra"":""CID-4173,Color/Form is Cream-coloredcrystals,Odor is ODORLESS,Boiling_Point is 405.4,Melting_Point is 316to320°F(NTP,1992),Solubility is >25.7[ug/mL](ThemeanoftheresultsatpH7.4)"
CHEMBL165790,4.07,CC(C)Oc1ccc2C(=O)C(=COc2c1)c3ccccc3,"cid is 49857672,compound_name is 2-[4-(2-methoxyethyl)piperazin-1-yl]-N-[4-(2-morpholin-4-yl-4-oxopyrido[1,2-a]pyrimidin-9-yl)dibenzothiophen-1-yl]acetamide,cid_paras is 49857672,Molecular_Weight is 612.7,XLogP3 is 3,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 9,Rotatable_Bond_Count is 8,Exact_Mass is 612.25187482,Monoisotopic_Mass is 612.25187482,Topological_Polar_Surface_Area is 118,""Unit"":""Å²"",Heavy_Atom_Count is 44,Formal_Charge is 0,Complexity is 1210,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL1090090,1.6,NC(=O)N(c1ccc(C(=O)N)c(n1)c2ccc(F)cc2F)c3c(F)cccc3F,"cid is 59296048,compound_name is N-{(2R)-3-[4-(3,4-Dichlorophenoxy)piperidin-1-yl]-2-hydroxypropyl}-7-[(methylamino)sulfonyl]-1-oxo-1,2-dihydroisoquinoline-4-carboxamide,cid_paras is 59296048,Molecular_Weight is 583.5,XLogP3 is 2.2,Hydrogen_Bond_Donor_Count is 4,Hydrogen_Bond_Acceptor_Count is 8,Rotatable_Bond_Count is 9,Exact_Mass is 582.1106612,Monoisotopic_Mass is 582.1106612,Topological_Polar_Surface_Area is 145,""Unit"":""Å²"",Heavy_Atom_Count is 38,Formal_Charge is 0,Complexity is 985,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 1,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
