smiles,FDA_APPROVED,CT_TOX,PubchemCID,pos
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5.CS(=O)(=O)O,0,1,123596,
Cc1c(cc2cc3c(c(c2c1O)[O-])C(=O)[C@H]([C@@H](C3)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)O[C@H]4C[C@H]([C@@H]([C@H](O4)C)O)O[C@H]5C[C@H]([C@H]([C@H](O5)C)O)O[C@H]6C[C@]([C@@H]([C@H](O6)C)O)(C)O)O[C@H]7C[C@H]([C@@H]([C@H](O7)C)O)O[C@H]8C[C@H]([C@@H]([C@H](O8)C)O)O,1,0,0,
Cc1c(ccc(c1)c2cc(c(cc2)N/N=C\3/C(=O)c4c(cc(cc4C=C3S(=O)(=O)[O-])S(=O)(=O)[O-])N)C)N/N=C\5/C(=O)c6c(cc(cc6C=C5S(=O)(=O)[O-])S(=O)(=O)[O-])N,1,0,0,
Cc1c(ccc2c1c(nc(n2)N)N)CNc3cc(c(c(c3)OC)OC)OC,1,0,5583,1.4814814815109242e-05 3.7037037037156317e-06 -7.407407407439487e-06
Cc1c(ccc2c1oc(=O)c(c2[O-])NC(=O)c3ccc(c(c3)CC=C(C)C)O)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O,1,0,15940185,6.818181818610017e-06 -2.272727272742162e-06 -9.090909090882857e-06
Cc1c(cccc1O)C(=O)N[C@@H](CSc2ccccc2)[C@@H](C[NH+]3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O,1,0,40467346,-6.661338147750939e-17 9.999999999956572e-06 2.2204460492503132e-17
Cc1c(ccnc1C[S@@](=O)c2[nH]c3ccccc3n2)OCC(F)(F)F,1,0,9578005,-7.105427357601002e-17 8.881784197001253e-18 -4.0000000000595115e-06
Cc1c(ccnc1CS(=O)c2[nH]c3ccccc3n2)OCC(F)(F)F,1,0,3883,-3.999999999919623e-06 -8.000000000016883e-06 4.000000000013437e-06
Cc1c(ccnc1CS(=O)c2[nH]c3ccccc3n2)OCCCOC,1,0,5029,0.0 4.0000000000439685e-06 7.999999999985797e-06
Cc1c(cno1)C(=O)Nc2ccc(cc2)C(F)(F)F,1,0,3899,-9.349246523159212e-17 0.0 1.0526315789468143e-05
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)[NH3+])SC1)C(=O)[O-],1,0,40467109,4.166666666730971e-06 -1.1102230246251565e-16 4.166666666654643e-06
Cc1c(nc(nc1N)[C@H](CC(=O)N)[NH2+]C[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](c2c[nH]cn2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)NCCC[S+](C)C)O,1,0,0,
Cc1c(nc[nH]1)CN2CCc3c(c4ccccc4n3C)C2=O,1,0,2099,4.0371746350005693e-17 -4.545454545464138e-06 -9.09090909090809e-06
Cc1c(nc[nH]1)CSCCN/C(=N/C#N)/NC,1,0,0,
Cc1c(noc1[N-]S(=O)(=O)c2ccc(cc2)N)C,1,0,4739617,0.0 6.167905692361981e-17 -6.1679056923619804e-18
Cc1c(noc1N(C(=O)C)S(=O)(=O)c2ccc(cc2)N)C,1,0,6662,-9.52380952376618e-06 -4.761904761925384e-06 9.523809523871916e-06
Cc1c(=O)c2cccc(c2oc1c3ccccc3)C(=O)OCC[NH+]4CCCCC4,1,0,25273647,3.44827586166278e-06 3.4482758621068693e-06 3.448275862078396e-06
CC1C(OCC[NH2+]1)c2ccccc2,1,0,74441090,7.692307692426407e-06 7.69230769229617e-06 7.69230769231325e-06
Cc1c(sc(n1)c2ccc(c(c2)C#N)OCC(C)C)C(=O)[O-],1,0,0,
Cc1c(sc[n+]1Cc2cnc(nc2N)C)CCO,1,0,1130,-5.555555555739981e-06 -5.555555555545692e-06 -2.4671622769447922e-17
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,1,1,36314,
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,1,1,148124,
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](c5ccccc5)NC(=O)OC(C)(C)C)O)O)OC(=O)c6ccccc6)(CO4)OC(=O)C)OC)C)OC,1,0,9854073,
Cc1c2c(c(c(c1OC)C/C=C(\C)/CCC(=O)[O-])[O-])C(=O)OC2,1,0,0,
Cc1c2c(c(c(c1OC)C/C=C(\C)/CCC(=O)OCC[NH+]3CCOCC3)[O-])C(=O)OC2,1,0,0,
Cc1c2c(cc(c1F)N3CC[NH2+]C(C3)C)n(cc(c2=O)C(=O)[O-])C4CC4,1,0,74441479,3.846153846110722e-06 6.805453636524398e-17 -7.692307692303643e-06
Cc1c2cc3c(c(c([nH]3)cc4nc(cc5nc(cc(c1C(C)O)[nH]2)C(=C5CCC(=O)[O-])C)C(=C4C)CCC(=O)[O-])C)C(C)OC(C)c6c(c7cc8c(c(c([nH]8)cc9nc(cc1nc(cc6[nH]7)C(=C1CCC(=O)[O-])C)C(=C9C)CCC(=O)[O-])C)C(C)O)C,1,0,0,
Cc1c2cc3nc(cc4[nH]c(cc5nc(cc(c1CCC(=O)[O-])[nH]2)C(=C5C)CCC(=O)OC)[C@]6(C4=CC=C([C@H]6C(=O)OC)C(=O)OC)C)C(=C3C=C)C,1,0,0,
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,1,0,11683,-3.5714285713885275e-06 1.071428571428057e-05 3.5714285713568065e-06
Cc1c[nH]nc1,1,0,3406,6.938893903907228e-17 0.0 -1.666666666666667e-05
Cc1cc([nH]c1/C=C\2/c3ccccc3NC2=O)C,1,0,0,
Cc1cc(c(c(c1/C=C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C)C)C)OC,1,0,0,
Cc1cc(c(c(c1CC2=[NH+]CCN2)C)O)C(C)(C)C,1,0,3536595,-5.263157894730419e-06 5.2631578947012025e-06 -1.0526315789472526e-05
Cc1cc(c(c(c1NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-])C)Br)C,1,0,6956334,4.34782608683054e-06 1.4179478847114772e-17 1.4481169886415085e-17
Cc1cc(c(c(c1OC(=O)C)C)C)OCC(C[NH2+]C(C)C)O,1,0,0,
Cc1cc(c(cn1)C(=O)N[C@H](c2ccc(cc2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSc5nnnn5C)C(=O)[O-])O,1,0,45480555,2.9605947323337506e-16 7.142857142845782e-06 -2.3809523809177545e-06
Cc1cc(c(n1c2ccccc2)C)/C=C/c3ccc4cc(ccc4[n+]3C)N(C)C,1,0,0,
Cc1cc(c2ccccc2c1OP(=O)([O-])[O-])OP(=O)([O-])[O-],1,0,23447037,4.7619047618903594e-06 -4.761904761978253e-06 9.523809523823013e-06
Cc1cc(cc(c1)OCC2CNC(=O)O2)C,1,0,15459,-6.249999999957678e-06 2.7755575615628914e-17 1.2500000000004044e-05
Cc1cc(cc(c1Nc2ccnc(n2)Nc3ccc(cc3)C#N)C)/C=C/C#N,1,0,0,
Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N,1,0,0,
Cc1cc(n(c(=O)c1)[O-])C2CCCCC2,1,0,5254725,2.960594732333751e-17 1.3333333333302259e-05 -6.666666666680728e-06
Cc1cc(nc(n1)O[C@H](C(=O)[O-])C(c2ccccc2)(c3ccccc3)OC)C,1,0,6956382,-3.571428571420248e-06 0.0 3.571428571380597e-06
Cc1cc(no1)C(=O)NNCc2ccccc2,1,0,3759,5.88235294105827e-06 5.8823529411497e-06 -1.1764705882364707e-05
CC1=CC(=O)c2ccccc2C1=O,1,0,4055,-3.416070845000482e-17 -1.53846153845838e-05 3.7530075201421306e-20
Cc1cc(=O)oc2c1cc3cc(oc3c2C)C,1,0,5585,5.882352941162762e-06 5.88235294117419e-06 -3.826595902890016e-20
Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)[O-])C(CCC2(C)C)(C)C,1,0,36688207,-1.1538461538263844e-05 -3.846153846114992e-06 3.8461538462132035e-06
Cc1cc2c(cc1C)n(c-3nc(=O)[nH]c(=O)c3n2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,1,0,493570,-3.7037037036457286e-06 3.703703703497699e-06 -2.05596856412066e-18
Cc1cc2c(cc1C)n(c-3nc(=O)[nH]c(=O)c3n2)C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O,1,0,7048777,1.2892912544034077e-16 -3.2258064517056635e-06 3.2258064515722575e-06
Cc1cc2c(cc1C)n(cn2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@@H](C)CNC(=O)CC[C@@]4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](/C(=C/C8=N/C(=C(\C4=N5)/C)/[C@H](C8(C)C)CCC(=O)N)/N7)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O,1,0,0,
Cc1cc2c(cc1C)N3C=N2[Co+]456(N7=C8[C@H](C(C7=CC9=N4C(=C(C1=N5[C@@]([C@@H]2N6C(=C8C)[C@@]([C@H]2CC(=O)N)(CCC(=O)NC[C@H](OP(=O)(O[C@@H]2[C@H](O[C@H]3[C@@H]2O)CO)[O-])C)C)([C@@]([C@@H]1CCC(=O)N)(C)CC(=O)N)C)C)[C@@]([C@@H]9CCC(=O)N)(C)CC(=O)N)(C)C)CCC(=O)N)O,1,0,92132748,
Cc1cc2c(cc1C)N3C=N2[Co]456(N7=C8[C@H](C(C7=CC9=N4C(=C(C1=N5[C@@]([C@@H]2N6C(=C8C)[C@@]([C@H]2CC(=O)N)(CCC(=O)NC[C@H](OP(=O)(O[C@@H]2[C@H](O[C@H]3[C@@H]2O)CO)O)C)C)([C@@]([C@@H]1CCC(=O)N)(C)CC(=O)N)C)C)[C@@]([C@@H]9CCC(=O)N)(C)CC(=O)N)(C)C)CCC(=O)N)C#N,1,0,0,
Cc1cc2=C(Nc3ccccc3N=c2s1)N4CC[NH+](CC4)C,1,0,136013897,-9.090909090887903e-06 4.545454545443952e-06 -4.545454545447737e-06
Cc1cc2c(s1)Nc3ccccc3[NH+]=C2N4CC[NH+](CC4)C,1,0,0,
CC1Cc2ccccc2N1NC(=O)c3ccc(c(c3)S(=O)(=O)N)Cl,1,0,3702,3.700743415417188e-17 -4.166666666693963e-06 -1.2500000000031005e-05
C=C1CC[C@]2([C@H]3Cc4ccc(c5c4[C@]2([C@H]1O5)CC[NH+]3CC6CC6)O)O,1,0,86295112,
Cc1ccc(c(c1)[C@H](CC[NH+](C(C)C)C(C)C)c2ccccc2)O,1,0,29010898,-4.1666666667494745e-06 4.166666666656956e-06 8.333333333332416e-06
Cc1ccc(c(c1)OCCCC(C)(C)C(=O)[O-])C,1,0,36688117,5.555555555838667e-06 -2.4671622769447922e-17 -1.1111111111103719e-05
Cc1ccc(c(c1Cl)Nc2ccccc2C(=O)[O-])Cl,1,0,4036,-5.263157894794695e-06 -5.2631578948648145e-06 8.764918615461762e-18
Cc1ccc(c2c1oc-3c(c(=O)c(c(c3n2)C(=O)NC4C(OC(=O)C(N(C(=O)CN(C(=O)C5CCCN5C(=O)C(NC4=O)C(C)C)C)C)C(C)C)C)N)C)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C,1,0,2019,
Cc1ccc(cc1)/C(=C\C[NH+]2CCCC2)/c3cccc(n3)/C=C/C(=O)[O-],1,0,0,
Cc1ccc(cc1)/C(=C\C[NH+]2CCCC2)/c3ccccn3,1,0,0,
Cc1ccc(cc1)C(=O)c2cc(c(c(c2)O)[O-])[N+](=O)[O-],1,0,25271876,5.000000000077165e-06 4.4408920985006264e-17 9.999999999982245e-06
Cc1ccc(cc1)C(=O)c2ccc(n2C)CC(=O)[O-],1,0,5508,5.2631578946778294e-06 -1.1686558153949016e-17 -5.263157894733341e-06
Cc1ccc(cc1)c2c(n3cc(ccc3n2)C)CC(=O)N(C)C,1,0,5732,-4.347826086907772e-06 4.347826086941562e-06 1.30434782608811e-05
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,1,1,2662,-6.832141690000964e-17 -3.8461538462132035e-06 1.1538461538476815e-05
Cc1ccc(cc1)N(CC2=[NH+]CCN2)c3cccc(c3)O,1,0,2062246,-4.761904761893664e-06 -1.428571428555411e-05 9.523809523795257e-06
Cc1ccc(cc1)S(=O)(=O)[N-]C(=O)N[NH+]2CCCCCC2,1,0,0,
CC1=CC=C(C=C1)S(=O)(=O)O.CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,0,1,406563,
Cc1ccc(cc1C)n2c(=O)c(c([nH]2)C)N/N=C/3\C=CC=C(C3=O)c4cccc(c4)C(=O)[O-],1,0,0,
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)C(=O)Nc4cc(cc(c4)n5cc(nc5)C)C(F)(F)F,1,0,644241,1.0256410256323725e-05 -2.5641025640738144e-06 7.692307692272684e-06
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CC[NH+](CC5)C,1,0,15940196,-2.7027027026003844e-06 2.7027027027204085e-06 -6.601326092365796e-17
Cc1ccc(cc1S(=O)(=O)N)Nc2nccc(n2)N(C)c3ccc4c(n(nc4c3)C)C,1,0,10113978,-8.4162067995778e-17 -3.225806451619711e-06 3.225806451612548e-06
Cc1cccc(c1)C[NH+]2CCN(CC2)C(c3ccccc3)c4ccc(cc4)Cl,1,0,74548770,3.57142857151541e-06 -1.78571428571171e-05 0.0
Cc1cccc(c1)Nc2ccncc2S(=O)(=O)[N-]C(=O)NC(C)C,1,0,0,
Cc1cccc(c1C)Nc2ccccc2C(=O)[O-],1,0,4195974,1.111111111113456e-05 1.1111111111109887e-05 5.5555555555580275e-06
Cc1cccc(c1NC(=O)C(C)[NH3+])C,1,0,74441097,1.4285714285807874e-05 -3.96508223080413e-18 1.4285714285716677e-05
Cc1cccc(c1NC(=O)C2CCCC[NH+]2C)C,1,0,24848322,-1.1111111111085216e-05 -5.555555555522562e-06 1.1111111111085216e-05
Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cc(nc(n3)C)N4CC[NH+](CC4)CCO)Cl,1,0,72199624,-3.030303030565113e-06 6.7286243916676156e-18 -3.030303030298304e-06
Cc1cccc(c1NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-])C,1,0,6918988,4.761904761682193e-06 -2.6433881538694202e-17 -4.761904761931993e-06
Cc1cccc(c1NC(=O)C[NH+]2CCN(CC2)CC(COc3ccccc3OC)O)C,1,0,74600475,-3.225806451662687e-06 5.730183352904034e-17 9.677419354808993e-06
Cc1cccc(c1OCC(C)[NH3+])C,1,0,78422678,3.416070845000482e-17 7.692307692287079e-06 1.0675221390626506e-17
Cc1cccc(c1OCC(=O)N[C@@H](Cc2ccccc2)[C@H](C[C@H](Cc3ccccc3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O)C,1,0,92727,
Cc1ccccc1C(c2ccccc2)OCC[NH+](C)C,1,0,24848201,9.999999999932286e-06 7.771561172376095e-17 -1.6653345369377347e-17
Cc1ccccc1C(=O)Nc2ccc(c(c2)C)C(=O)N3CCCC(c4c3ccc(c4)Cl)O,1,0,216237,-3.125000000381295e-06 3.9898639947466563e-17 -9.375000000031927e-06
Cc1ccccc1N2C(Nc3cc(c(cc3C2=O)S(=O)(=O)N)Cl)C,1,0,4170,-8.333333333646978e-06 8.333333333360171e-06 1.5612511283791264e-17
Cc1ccccc1N2CC[NH+](CC2)CCc3nnc4n3CCCC4,1,0,25271781,1.1102230246251565e-16 4.1666666666292e-06 -1.2721305490496585e-17
Cc1ccccc1O[C@H](CC[NH2+]C)c2ccccc2,1,0,24848271,-1.052631578958939e-05 -1.0526315789466681e-05 -1.1686558153949016e-17
Cc1ccccc1S(=O)(=O)[N-]C(=O)c2ccc(c(c2)OC)Cc3cn(c4c3cc(cc4)NC(=O)OC5CCCC5)C,1,0,51377207,-2.4390243903898584e-06 4.878048780687649e-06 2.439024390276128e-06
Cc1cccn2c1ncc(c2=O)c3[n-]nnn3,1,0,23257217,-5.882352941345622e-06 -5.8823529411709245e-06 2.2449362630288093e-18
Cc1ccn2c(c1)nc3c2c4c(c5c3c6c(c(c5O)C)O[C@@](C6=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(\C(=O)N4)/C)C)O)C)O)C)OC(=O)C)C)OC)C)O,1,0,0,
Cc1ccnc(n1)[N-]S(=O)(=O)c2ccc(cc2)N,1,0,3536532,5.55555555556728e-06 5.555555555598119e-06 5.555555555554943e-06
Cc1ccnc2c1NC(=O)c3cccnc3N2C4CC4,1,0,4463,-2.2204460492503132e-17 4.99999999989953e-06 -5.0000000000383075e-06
Cc1ccsc1C(=CCC[NH+]2CCC[C@H](C2)C(=O)[O-])c3c(ccs3)C,1,0,40467242,-3.999999999959591e-06 -1.7763568394002505e-17 -3.999999999981796e-06
Cc1cn(c(=O)[nH]c1=O)[C@@H]2C[C@H]([C@@H](O2)CO)O,1,0,159269,0.0 1.1764705882325523e-05 -1.176470588234838e-05
Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],1,0,35370,1.5789473684150356e-05 -1.0526315789495899e-05 0.0
Cc1cn(c(=O)[nH]c1=O)[C@H]2C=C[C@H](O2)CO,1,0,18283,6.2500000001380895e-06 6.249999999957678e-06 1.0408340855860843e-17
CC1CN(CC[NH2+]1)c2c(cc3c(c2OC)n(cc(c3=O)C(=O)[O-])C4CC4)F,1,0,4872633,-2.4671622769447922e-17 1.644774851296528e-17 7.4074074074230395e-06
Cc1cnc(c(c1OC)C)CS(=O)c2[nH]c3cc(ccc3n2)OC,1,0,4594,-4.166666666619949e-06 -4.166666666684711e-06 1.250000000003563e-05
Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)[N-]C(=O)NC3CCCCC3,1,0,51375035,-3.2258064516268733e-06 -3.2258064515767345e-06 -1.2087105510031946e-17
Cc1cnc(s1)NC(=O)C2=C(c3ccccc3S(=O)(=O)N2C)O,1,0,54677470,4.347826087062238e-06 -8.69565217392174e-06 8.695652173924154e-06
CC1COc2c3n1cc(c(=O)c3cc(c2N4CC[NH+](CC4)C)F)C(=O)[O-],1,0,3288597,1.1538461538298005e-05 3.846153846176908e-06 3.8461538461683675e-06
Cc1nc(cs1)/C=C(\C)/[C@@H]2C[C@H]3[C@](O3)(CCC[C@@H]([C@@H]([C@H](C(=O)C([C@H](CC(=O)N2)O)(C)C)C)O)C)C,1,0,0,
Cc1ncc(n1CCO)[N+](=O)[O-],1,0,4173,-8.333333333313911e-06 8.333333333276904e-06 -8.333333333332416e-06
Cc1nccn1CC2CCc3c(c4ccccc4n3C)C2=O,1,0,4595,-8.074349270001139e-17 -4.545454545494416e-06 9.090909090920706e-06
Cc1nnc(o1)C(=O)NC(C)(C)c2nc(c(c(=O)n2C)[O-])C(=O)NCc3ccc(cc3)F,1,0,54728271,3.125000000131495e-06 1.3877787807814457e-17 3.1250000000135336e-06
Cc1nnc(s1)[N-]S(=O)(=O)c2ccc(cc2)N,1,0,51371733,-1.1764705882430013e-05 -5.882352941097454e-06 6.530723674265627e-18
Cc1nnc(s1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)Cn4cnnn4)SC2)C(=O)[O-],1,0,641385,-6.125368411725002e-17 3.448275862060929e-06 -1.4356332214980473e-17
Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4)Cl,1,0,2118,8.074349270001139e-17 -1.3636363636392414e-05 -4.545454545443952e-06
Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4Cl)Cl,1,0,5556,-4.347826086791923e-06 8.695652173936221e-06 0.0
CC1=NS(=O)(=O)c2cc(ccc2N1)Cl,1,0,3019,3.172065784643304e-17 -7.142857142840496e-06 1.4285714285727132e-05
CC[C@@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5ccc(c(c5c4)C[NH+](C)C)O)O,1,0,36689101,3.2258064518632434e-06 6.451612903167794e-06 -3.2258064516053853e-06
CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,0,1,5978,
CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,0,1,249332,
CC[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CCCC[C@H]34)C)O,1,0,13765,-9.523809523660445e-06 4.761904761893664e-06 -4.761904761925384e-06
CC[C@@H]([C@H](C)O)n1c(=O)n(cn1)c2ccc(cc2)N3CCN(CC3)c4ccc(cc4)OC[C@H]5C[C@](OC5)(Cn6cncn6)c7ccc(cc7F)F,1,0,468595,
CC[C@@H](C(C[C@H](C)[NH+](C)C)(c1ccccc1)c2ccccc2)OC(=O)C,1,0,21576696,-7.692307692323926e-06 -7.692307692341006e-06 -3.846153846112056e-06
CC[C@@H](C(=O)N)N1CCCC1=O,1,0,5284583,0.0 8.333333333387927e-06 1.1564823173178713e-18
CC[C@@H](C)C(=O)O[C@H]1[C@@H]([C@H]2[C@@H](C[NH+]3C[C@H](CC[C@H]3[C@@]2(C)O)C)[C@H]4[C@@]1([C@@H]5[C@@H]([C@@H]([C@H]6[C@]7([C@]5(C4)O[C@@]6([C@H](CC7)OC(=O)[C@](C)(CC)O)O)C)OC(=O)C)OC(=O)C)O)O,1,0,0,
CC[C@@H](c1cccc(c1)O)[C@@H](C)C[NH+](C)C,1,0,25272039,-6.249999999985434e-06 -2.7755575615628914e-17 4.163336342344337e-17
CC[C@@H](CO)[NH2+]CCN[C@@H](CC)CO,1,0,28145921,0.0 0.0 7.1428571428722165e-06
CC[C@@H](CO)NC(=O)[C@H]1C[NH+]([C@@H]2Cc3c[nH]c4c3c(ccc4)C2=C1)C,1,0,7048707,3.999999999848569e-06 -7.999999999972473e-06 4.000000000008441e-06
CC[C@@H](CO)NC(=O)[C@H]1C[NH+]([C@@H]2Cc3cn(c4c3c(ccc4)C2=C1)C)C,1,0,0,
CC[C@@H]1/C=C(\\C[C@@H](C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC1=O)O)C)/C(=C/[C@@H]4CC[C@@H]([C@@H](C4)OC)Cl)/C)O)C)OC)OC)C)/C,1,0,0,
CC[C@@H]1[C@@]([C@@H]([C@H]([NH+](C[C@@H](C[C@@]([C@@H](C([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)O)C)C)C)O)(C)O,1,0,0,
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)O)C)C)O)(C)O,1,0,44629456,
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)OC)C)C)O)(C)O,1,0,0,
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)OC(=O)CC)(C)O)C)C)O)(C)O,1,0,0,
CC[C@@H]1C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)N3CC(C(=O)CC3C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)c4c(cccn4)O)C)c5ccccc5)CS[C@@H]6C[NH+]7CCC6CC7)Cc8ccc(cc8)N(C)C)C,1,0,0,
CC[C@]12CC(=C)[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,1,0,0,
CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C/C(=N/O)/CC[C@H]34,1,0,0,
CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,1,0,0,
CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)OC(=O)C)CCC4=C/C(=N/O)/CC[C@H]34,1,0,0,
CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C,1,0,0,
CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)Cc2ccc(cc2)O)[NH3+])C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,1,0,23278861,
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)O,1,0,24849132,5.921189464667501e-17 -6.666666666677034e-06 5.181040781584064e-17
