NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,PubchemCID,pos
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24962,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,11741,5.882352941188884e-06 -6.530723674265627e-18 1.1764705882403891e-05
0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24963,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)C1,109029,1.1102230246251565e-16 -8.673617379884035e-19 1.2500000000001225e-05
0.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,TOX24960,Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1,93312,-8.695652173863815e-06 4.347826086956043e-06 4.347826086975351e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24961,CC(C)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(C)C,108381,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6088,Clc1ccc(Cl)c(Cl)c1Cl,12463,4.4408920985006264e-17 9.999999999998898e-06 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2647,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,2315,-1.3158198810372225e-16 -3.7037037036621763e-06 -7.407407407435375e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2644,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,9330,-7.401486830834377e-17 -3.700743415417188e-17 -8.333333333360171e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2643,CCC1(CC)C(=O)NC(=O)NC1=O,2294,2.3076923076903455e-05 -7.692307692317521e-06 -7.692307692298839e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2640,C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,54117,-1.4285714285732537e-05 0.0 -3.57142857140637e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX16999,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,135823198,-2.9411764707903638e-06 -5.882352941195415e-06 2.9411764706393408e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6080,O=C(O)c1ccc(C(=O)O)cc1,7489,8.333333333313911e-06 8.333333333333573e-06 -8.333333333333346e-06
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,TOX6081,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,6618,4.229421046191072e-17 -4.761904761906881e-06 4.76190476188309e-06
0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,1.0,TOX6082,BrCC(Br)(Br)Br,61179,7.401486830834377e-17 1.850371707708594e-17 1.666666666666483e-05
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6083,BrC(Br)C(Br)Br,6588,3.700743415417188e-17 1.6666666666674084e-05 -3.700743415417188e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX6084,O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,12443,-1.3333333333346667e-05 -6.6666666666511295e-06 6.666666666666665e-06
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX2649,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,21102,1.3043478260858475e-05 4.347826086946389e-06 2.413528314402514e-17
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX5690,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,6669,-9.523809523745033e-06 -9.523809523815496e-06 -9.523809523808474e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,TOX5692,C=CC(=C)CCC=C(C)C,31253,4.4408920985006264e-17 -1.0000000000021104e-05 2.8102520310824274e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5693,C=CCc1cc(OC)c2c(c1)OCO2,4276,-7.142857142713613e-06 1.9825411154020653e-17 7.142857142848426e-06
0.0,0.0,1.0,,,0.0,,,,,1.0,,TOX5696,Nc1ccc(N)c2ccccc12,16719,0.0 8.333333333313911e-06 8.333333333333332e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX1735,CS(C)=O,679,0.0 0.0 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1731,CO,887,0.0 0.0 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1739,CCCO,1031,0.0 6.938893903907228e-18 0.0
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25789,CNC(=O)OCC[N+](C)(C)C,4136,-9.090909090968648e-06 9.090909090905566e-06 -9.090909090898944e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25788,c1ccc2cc(CC3=NCCN3)ccc2c1,610682,6.250000000040945e-06 6.2499999999750255e-06 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25788,c1ccc2cc(CC3=NCCN3)ccc2c1,610682,6.250000000040945e-06 6.2499999999750255e-06 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX25785,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,180081,-5.882352941188884e-06 1.1764705882407157e-05 5.88235294124113e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25787,CC1(C)CCC(NC(=O)[C@@H](N)CCC(=O)O)CC1,3074827,-4.9343245538895844e-17 1.1111111111085216e-05 -5.555555555543379e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6339,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,14985,6.451612903142724e-06 -3.2258064516483617e-06 6.451612903217933e-06
0.0,0.0,0.0,1.0,,0.0,,1.0,,0.0,0.0,0.0,TOX25781,CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25783,Cc1cccc(C)c1OCC(C)N,4178,4.697097411875662e-17 7.692307692323926e-06 7.692307692303643e-06
0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25782,COc1ccc(OC)c(C(O)C(C)N)c1,6082,2.000000000010142e-05 1.3333333333302259e-05 -1.333333333332909e-05
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2422,Nc1ccc(Cc2ccc(N)cc2)cc1,7577,-6.666666666680735e-06 -6.666666666665197e-06 1.3333333333339266e-05
0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,TOX28554,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,4744,-5.551115123125783e-17 -4.16666666667546e-06 1.850371707708594e-17
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2421,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,896,5.882352941152149e-06 0.0 1.1764705882345115e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5346,CC(=O)OCc1ccco1,12170,4.4408920985006264e-17 0.0 -9.999999999998898e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5347,OCc1ccco1,7361,-1.4285714285712712e-05 -1.4285714285744433e-05 -1.428571428570726e-05
0.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,TOX2425,O=C(c1ccc(O)cc1)c1ccc(O)cc1,69150,6.250000000096456e-06 6.2500000000062506e-06 6.250000000002066e-06
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX26258,CN1CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,62495,8.333333333461942e-06 -4.166666666712467e-06 -4.166666666661582e-06
0.0,,,,,,,1.0,0.0,0.0,1.0,1.0,TOX12638,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,6422843,-1.644774851296528e-16 3.7037037036621763e-06 1.4814814814790568e-05
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12637,CC1=NNC(=O)N(/N=C/c2cccnc2)C1,0,
0.0,,0.0,0.0,,0.0,,,0.0,,,1.0,TOX26707,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)[C@@H](C)C[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,65452,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12631,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,53735,-1.7763568394002506e-16 5.000000000010552e-06 -9.999999999972357e-06
0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX12630,c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,62389,1.1764705882377768e-05 -1.1764705882345115e-05 5.882352941175619e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25561,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-],25164075,3.552713678800501e-17 7.999999999999119e-06 7.999999999999119e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX25560,C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21.C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25563,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C.O=S(=O)(O)c1ccc2ccccc2c1,6604497,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25562,CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,21718,
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,TOX25567,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl,4036,-5.263157894794695e-06 -5.2631578948648145e-06 8.764918615461762e-18
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,TOX25566,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,22529,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25569,COc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(C)CC3,5359423,0.0 4.999999999955041e-06 -1.0000000000021104e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25568,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,2165,-1.4210854715202004e-16 -3.999999999976106e-06 -1.3322676295501878e-17
0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,TOX28537,CCN(CC)c1ccc(N=Nc2ccc(S(=O)(=O)N(C)C)cc2)c(S(=O)(=O)NCC[n+]2ccccc2)c1,217049,1.200241107702872e-16 -1.0810810810824624e-05 -8.108108108113217e-06
0.0,,0.0,,,,,,,1.0,,,TOX14742,CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)C[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,168313256,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3594,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@@H]2CC[C@H](N(C)C)[C@@H](C)O2)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,164511488,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3591,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1,644020,5.882352941188884e-06 3.918434204559376e-17 -5.8823529411807205e-06
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3590,C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,60464,-7.142857142903937e-06 -3.571428571384562e-06 1.071428571428949e-05
0.0,0.0,1.0,,,0.0,,,0.0,,1.0,,TOX3593,O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,65714,-3.44827586219875e-06 -6.896551724091231e-06 -3.4482758620647573e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX28531,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,114905,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21847,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,7986,
0.0,0.0,1.0,1.0,,0.0,,1.0,0.0,,0.0,0.0,TOX28533,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX28532,O=C([O-])c1ccccc1Nc1cc(Cl)ccc1C(=O)[O-],24848283,4.999999999988347e-06 -9.999999999965593e-06 -1.1102230246251566e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX16299,CCCCCCCCN(C)C,16224,9.090909090887903e-06 -9.09090909090809e-06 2.523234146875356e-18
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX7061,Oc1ccc2ccccc2c1,8663,-9.090909090847532e-06 5.046468293750712e-18 2.4640958465579647e-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7066,CCCCCCCCCCCC(=O)N(C)CC(=O)[O-],5078130,5.2631578948180684e-06 -2.5564345961763472e-17 -5.263157894730419e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX7069,CCC(C)CO,8723,-1.6666666666627823e-05 1.850371707708594e-17 4.625929269271485e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3771,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,20039,-1.17647058822994e-05 -1.3061447348531253e-17 5.8823529411823536e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3775,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,4787,2.337311630789803e-17 8.180590707764311e-17 -1.88080545290117e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28648,O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,34081,
0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,TOX4902,CN1CSC(=S)N(C)C1,10788,0.0 -2.2222222222219774e-05 -4.625929269271485e-18
,0.0,1.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,TOX4906,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,6731,0.0 0.0 4.761904761918745e-06
0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,TOX24342,CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)NC12CCC(OC)CC2,9969573,3.703703703547042e-06 -3.703703703695072e-06 -3.7037037037279674e-06
0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX21336,[O-]c1cc(Cl)c(Cl)cc1Cl,21868027,2.2204460492503132e-17 -1.0000000000021104e-05 9.999999999999989e-06
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,TOX21197,CCCCCC/C=C\CCCCCCCC(=O)O,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX21190,C=C(C)[C@@H]1CC=C(C=O)CC1,2724159,-8.074349270001139e-17 2.0185873175002847e-17 -1.8181818181837627e-05
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24347,COc1ccc(C(C)=O)cc1,7476,9.090909090928276e-06 -9.090909090887903e-06 -9.856383386231859e-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7452,COc1cc(Cl)ccc1Cl,16125,0.0 1.0000000000021104e-05 1.0000000000000016e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7454,CC(=O)CC(=O)N(C)C,16278,0.0 2.4671622769447922e-17 7.709882115452476e-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26142,Cc1cccc(C)c1NC(=O)CN1CCCCCC1,71267,-1.0526315789542645e-05 5.843279076974508e-18 2.337311630789803e-17
0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,TOX26140,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,71821,-5.555555555493265e-06 5.555555555579615e-06 1.1111111111122223e-05
0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX26146,C[C@@H](Cc1ccccc1)N(C)C,65682,7.401486830834377e-17 -1.6666666666693166e-05 1.666666666664633e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26147,O=C(CN1CCNCC1)NC1CCCCC1,68835,-5.551115123125783e-17 -6.2500000000131894e-06 -6.938893903907228e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26144,CCCCNCC(O)c1ccc(O)cc1,2292,-5.921189464667501e-17 6.666666666695539e-06 1.850371707708594e-17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX26145,CC(Cc1ccccc1)NCc1ccccc1Cl,71675,4.9343245538895844e-17 -2.0431187605949063e-17 -5.555555555548776e-06
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX26148,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,68909,3.846153846144883e-06 7.692307692328195e-06 -1.1102230246251565e-16
0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,TOX27545,CCCCCCCCCCCSCC(=O)O,4420067,-6.250000000040945e-06 -6.249999999989771e-06 6.249999999997577e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27547,COC(CC(C)CCCC(C)(C)O)OC,8863,-1.3333333333420683e-05 6.666666666645578e-06 -6.666666666636327e-06
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,TOX27540,Oc1ccc2c(c1)-c1ccccc1C2,96088,-7.1428571428087754e-06 -7.142857142792915e-06 -7.142857142857144e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27543,COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,42504,4.545454545524695e-06 -4.545454545469184e-06 4.545454545433859e-06
0.0,,0.0,,,,,1.0,0.0,0.0,,1.0,TOX27542,CO/C=C(/C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,0,
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27239,C=CC(C)(O)CC/C=C(/C)CCC=C(C)C,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27549,CCOC(=O)CC1(C)OCC(C)O1,95392,-3.416070845000482e-17 -7.692307692315385e-06 3.416070845000482e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX5508,O=C(O)CCCCC1CCSS1,864,-2.500000000001575e-05 1.6666666666654423e-05 -8.0953762212251e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX21692,COC(=O)CC(C(C)=O)C(=O)OC,112039,0.0 4.2700885562506023e-17 8.540177112501205e-18
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX21691,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,92299,-5.882352941006024e-06 5.882352941234599e-06 -5.882352941195415e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,TOX5501,CC1CCC(C(C)CS)CC1S,20936,0.0 8.333333333332416e-06 1.850371707708594e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5502,C=CC(C)(O)CCC=C(C)C,6549,0.0 -9.09090909090809e-06 -1.0092936587501423e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5503,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,23535,-4.4408920985006264e-17 1.0000000000176534e-05 -1.1102230246251566e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX5505,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,0,
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,TOX5506,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6851,COCCC#N,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12998,O=C(O)CCSSCCC(=O)O,95116,-8.333333333276904e-06 8.333333333337042e-06 8.333333333342824e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX11462,CCCC[n+]1ccccc1,193832,-9.999999999976694e-06 9.999999999997163e-06 3.3306690738754695e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX11462,CCCC[n+]1ccccc1,193832,-9.999999999976694e-06 9.999999999997163e-06 3.3306690738754695e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX11462,CCCC[n+]1ccccc1,193832,-9.999999999976694e-06 9.999999999997163e-06 3.3306690738754695e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX11461,CCCCn1cc[n+](C)c1,2734162,-1.0000000000021104e-05 1.0000000000043308e-05 8.326672684688674e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX11461,CCCCn1cc[n+](C)c1,2734162,-1.0000000000021104e-05 1.0000000000043308e-05 8.326672684688674e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX11461,CCCCn1cc[n+](C)c1,2734162,-1.0000000000021104e-05 1.0000000000043308e-05 8.326672684688674e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX11461,CCCCn1cc[n+](C)c1,2734162,-1.0000000000021104e-05 1.0000000000043308e-05 8.326672684688674e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX11460,CCCC[N+]1(C)CCCC1,11009533,9.999999999976694e-06 -1.0000000000010001e-05 -1.000000000000445e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX11460,CCCC[N+]1(C)CCCC1,11009533,9.999999999976694e-06 -1.0000000000010001e-05 -1.000000000000445e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX11460,CCCC[N+]1(C)CCCC1,11009533,9.999999999976694e-06 -1.0000000000010001e-05 -1.000000000000445e-05
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX17612,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,32184,-4.4408920985006264e-17 -5.000000000021654e-06 1.1102230246251566e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13047,CSc1ccc(C=O)cc1,76985,1.0000000000021104e-05 1.1102230246251566e-17 -9.999999999987797e-06
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX1405,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],62329,4.761904761819649e-06 -4.761904761872517e-06 -4.761904761900489e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1404,CNC(=S)N(C)C,2779938,1.4285714285680992e-05 1.4285714285712712e-05 3.96508223080413e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22343,CCCOCCC,8114,0.0 1.4285714285720643e-05 0.0
0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,0.0,,0.0,TOX22349,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,36870,5.555555555591951e-06 5.555555555598119e-06 5.55555555553644e-06
0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,,,TOX20279,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,30709,-4.999999999988347e-06 5.000000000010552e-06 -1.0000000000007572e-05
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4431,CSC(C)(C)/C=N\O,0,
0.0,,1.0,,,,,1.0,0.0,,,,TOX20270,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,0,
