smiles,Hepatobiliary disorders,Metabolism and nutrition disorders,Product issues,Eye disorders,Investigations,Musculoskeletal and connective tissue disorders,Gastrointestinal disorders,Social circumstances,Immune system disorders,Reproductive system and breast disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",General disorders and administration site conditions,Endocrine disorders,Surgical and medical procedures,Vascular disorders,Blood and lymphatic system disorders,Skin and subcutaneous tissue disorders,"Congenital, familial and genetic disorders",Infections and infestations,"Respiratory, thoracic and mediastinal disorders",Psychiatric disorders,Renal and urinary disorders,"Pregnancy, puerperium and perinatal conditions",Ear and labyrinth disorders,Cardiac disorders,Nervous system disorders,"Injury, poisoning and procedural complications",cid,compound_name,cid_paras,Molecular_Weight,XLogP3,Hydrogen_Bond_Donor_Count,Hydrogen_Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Topological_Polar_Surface_Area,Heavy_Atom_Count,Formal_Charge,Complexity,Isotope_Atom_Count,Defined_Atom_Stereocenter_Count,Undefined_Atom_Stereocenter_Count,Defined_Bond_Stereocenter_Count,Undefined_Bond_Stereocenter_Count,Covalently_Bonded_Unit_Count,Compound_Is_Canonicalized,Physical_Description,Color/Form,Odor,Boiling_Point,Melting_Point,Flash_Point,Solubility,Density,Description
CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,4479094,1|A-Hydroxyergocalciferol,4479094.0,412.6,6.3,2.0,2.0,5.0,412.334130642,412.334130642,"40.5,""Unit"":""Å²""",30.0,0.0,712.0,0.0,0.0,7.0,0.0,3.0,1.0,Yes,,,,,,,,,"cid is 4479094,compound_name is 1|A-Hydroxyergocalciferol,cid_paras is 4479094,Molecular_Weight is 412.6,XLogP3 is 6.3,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 2,Rotatable_Bond_Count is 5,Exact_Mass is 412.334130642,Monoisotopic_Mass is 412.334130642,Topological_Polar_Surface_Area is 40.5,""Unit"":""Å²"",Heavy_Atom_Count is 30,Formal_Charge is 0,Complexity is 712,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 7,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 3,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.O.[Co],0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,50912739,Cyanocobalamin Impurity 13,50912739.0,1347.4,,10.0,20.0,26.0,1346.57489,1346.57489,"453,""Unit"":""Å²""",92.0,-2.0,3140.0,0.0,0.0,14.0,0.0,3.0,3.0,Yes,"Darkredsolid;[MerckIndex]Odorlessorwithaslightodorofacetone;[HSDB]"",""Markup"":[{""Start"":64,""Length"":7,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/acetone"",""Type"":""PubChemInternalLink"",""Extra"":""CID-180","Darkred,orthorhombicneedlesorplateletsfromwaterandacetone"",""Markup"":[{""Start"":49,""Length"":5,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/water"",""Type"":""PubChemInternalLink"",""Extra"":""CID-962""","ODORLESSORHASNOTMORETHANSLIGHTACETONEODOR"",""Markup"":[{""Start"":37,""Length"":7,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/ACETONE"",""Type"":""PubChemInternalLink"",""Extra"":""CID-180",,200°C(decomposes),,"Moderatelysolloweraliphaticalcohols;practicallyinsolubleinacetone,ether,petroleumether,halogenatedhydrocarbons,benzene,chloroform"",""Markup"":[{""Start"":66,""Length"":7,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/acetone"",""Type"":""PubChemInternalLink"",""Extra"":""CID-180""",,"cid is 50912739,compound_name is Cyanocobalamin Impurity 13,cid_paras is 50912739,Molecular_Weight is 1347.4,Hydrogen_Bond_Donor_Count is 10,Hydrogen_Bond_Acceptor_Count is 20,Rotatable_Bond_Count is 26,Exact_Mass is 1346.574890,Monoisotopic_Mass is 1346.574890,Topological_Polar_Surface_Area is 453,""Unit"":""Å²"",Heavy_Atom_Count is 92,Formal_Charge is -2,Complexity is 3140,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 14,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 3,Covalently_Bonded_Unit_Count is 3,Compound_Is_Canonicalized is Yes,Physical_Description is Darkredsolid;[MerckIndex]Odorlessorwithaslightodorofacetone;[HSDB]"",""Markup"":[{""Start"":64,""Length"":7,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/acetone"",""Type"":""PubChemInternalLink"",""Extra"":""CID-180,Color/Form is Darkred,orthorhombicneedlesorplateletsfromwaterandacetone"",""Markup"":[{""Start"":49,""Length"":5,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/water"",""Type"":""PubChemInternalLink"",""Extra"":""CID-962"",Odor is ODORLESSORHASNOTMORETHANSLIGHTACETONEODOR"",""Markup"":[{""Start"":37,""Length"":7,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/ACETONE"",""Type"":""PubChemInternalLink"",""Extra"":""CID-180,Melting_Point is 200°C(decomposes),Solubility is Moderatelysolloweraliphaticalcohols;practicallyinsolubleinacetone,ether,petroleumether,halogenatedhydrocarbons,benzene,chloroform"",""Markup"":[{""Start"":66,""Length"":7,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/acetone"",""Type"":""PubChemInternalLink"",""Extra"":""CID-180"""
C1CN(CCC1NC(=O)C2=CC=CC=C2C3=CC=C(C=C3)C(F)(F)F)CCCCC4(C5=CC=CC=C5C6=CC=CC=C64)C(=O)NCC(F)(F)F,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,9853053,Lomitapide,9853053.0,693.7,8.6,2.0,9.0,10.0,693.2789964,693.2789964,"61.4,""Unit"":""Å²""",50.0,0.0,1110.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 9853053,compound_name is Lomitapide,cid_paras is 9853053,Molecular_Weight is 693.7,XLogP3 is 8.6,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 9,Rotatable_Bond_Count is 10,Exact_Mass is 693.27899640,Monoisotopic_Mass is 693.27899640,Topological_Polar_Surface_Area is 61.4,""Unit"":""Å²"",Heavy_Atom_Count is 50,Formal_Charge is 0,Complexity is 1110,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,39042,Bezafibrate,39042.0,361.8,3.8,2.0,4.0,7.0,361.1080858,361.1080858,"75.6,""Unit"":""Å²""",25.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,,,,"186,""Unit"":""°C""",,>54.3[ug/mL](ThemeanoftheresultsatpH7.4),,"cid is 39042,compound_name is Bezafibrate,cid_paras is 39042,Molecular_Weight is 361.8,XLogP3 is 3.8,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 4,Rotatable_Bond_Count is 7,Exact_Mass is 361.1080858,Monoisotopic_Mass is 361.1080858,Topological_Polar_Surface_Area is 75.6,""Unit"":""Å²"",Heavy_Atom_Count is 25,Formal_Charge is 0,Complexity is 452,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Melting_Point is 186,""Unit"":""°C"",Solubility is >54.3[ug/mL](ThemeanoftheresultsatpH7.4)"
C1CC1NC2=NC(=NC3=C2N=CN3[C@@H]4C[C@@H](C=C4)CO)N.C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,5273759,Abacavir sulfate and Lamivudine,5273759.0,515.6,,5.0,10.0,6.0,515.20632161,515.20632161,"215,""Unit"":""Å²""",36.0,0.0,745.0,0.0,4.0,0.0,0.0,0.0,2.0,Yes,,,,,,,,,"cid is 5273759,compound_name is Abacavir sulfate and Lamivudine,cid_paras is 5273759,Molecular_Weight is 515.6,Hydrogen_Bond_Donor_Count is 5,Hydrogen_Bond_Acceptor_Count is 10,Rotatable_Bond_Count is 6,Exact_Mass is 515.20632161,Monoisotopic_Mass is 515.20632161,Topological_Polar_Surface_Area is 215,""Unit"":""Å²"",Heavy_Atom_Count is 36,Formal_Charge is 0,Complexity is 745,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 4,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 2,Compound_Is_Canonicalized is Yes"
CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3],1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,55466,Gadopentetate Dimeglumine,55466.0,938.0,,14.0,25.0,25.0,938.26033,938.26033,"431,""Unit"":""Å²""",54.0,0.0,631.0,0.0,8.0,0.0,0.0,0.0,4.0,Yes,,,,,,,Freelysolubleinwater,"Osmolalityat37°C=1,960;Viscosity(cP)=4.9at20°C,2.9at37°C;Density=1.195at25°C;Specificgravity=1.208at25°C;LogPw=-5.4at25°CandpH7/MagnevistInjection/"",""Markup"":[{""Start"":166,""Length"":9,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/Magnevist"",""Type"":""PubChemInternalLink"",""Extra"":""CID-55466","cid is 55466,compound_name is Gadopentetate Dimeglumine,cid_paras is 55466,Molecular_Weight is 938.0,Hydrogen_Bond_Donor_Count is 14,Hydrogen_Bond_Acceptor_Count is 25,Rotatable_Bond_Count is 25,Exact_Mass is 938.26033,Monoisotopic_Mass is 938.26033,Topological_Polar_Surface_Area is 431,""Unit"":""Å²"",Heavy_Atom_Count is 54,Formal_Charge is 0,Complexity is 631,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 8,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 4,Compound_Is_Canonicalized is Yes,Solubility is Freelysolubleinwater,Density is Osmolalityat37°C=1,960;Viscosity(cP)=4.9at20°C,2.9at37°C;Density=1.195at25°C;Specificgravity=1.208at25°C;LogPw=-5.4at25°CandpH7/MagnevistInjection/"",""Markup"":[{""Start"":166,""Length"":9,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/Magnevist"",""Type"":""PubChemInternalLink"",""Extra"":""CID-55466"
CCN(CC)C(=O)[C@@]1(C[C@@H]1C[NH3+])C2=CC=CC=C2.[Cl-],1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,55480,"[(1S,2R)-2-(Diethylcarbamoyl)-2-phenylcyclopropyl]methylazanium;chloride",55480.0,282.81,,1.0,2.0,5.0,282.1498911,282.1498911,"48,""Unit"":""Å²""",19.0,0.0,295.0,0.0,2.0,0.0,0.0,0.0,2.0,Yes,,,,,,,,,"cid is 55480,compound_name is [(1S,2R)-2-(Diethylcarbamoyl)-2-phenylcyclopropyl]methylazanium;chloride,cid_paras is 55480,Molecular_Weight is 282.81,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 2,Rotatable_Bond_Count is 5,Exact_Mass is 282.1498911,Monoisotopic_Mass is 282.1498911,Topological_Polar_Surface_Area is 48,""Unit"":""Å²"",Heavy_Atom_Count is 19,Formal_Charge is 0,Complexity is 295,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 2,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 2,Compound_Is_Canonicalized is Yes"
C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,129228,Rufinamide,129228.0,238.19,0.7,1.0,5.0,3.0,238.06661722,238.06661722,"73.8,""Unit"":""Å²""",17.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,,,,,,,Insoluble,,"cid is 129228,compound_name is Rufinamide,cid_paras is 129228,Molecular_Weight is 238.19,XLogP3 is 0.7,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 3,Exact_Mass is 238.06661722,Monoisotopic_Mass is 238.06661722,Topological_Polar_Surface_Area is 73.8,""Unit"":""Å²"",Heavy_Atom_Count is 17,Formal_Charge is 0,Complexity is 282,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Solubility is Insoluble"
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CSC=C3)C(=O)O)C(=O)O)C.C1[C@@H]2N(C1=O)[C@H](/C(=C/CO)/O2)C(=O)O,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,47319,Atracurium,47319.0,929.1,7.9,0.0,12.0,26.0,928.50852574,928.50852574,"126,""Unit"":""Å²""",67.0,2.0,1390.0,0.0,0.0,4.0,0.0,0.0,1.0,Yes,Solid,,,,185-194°C,,2.32e-05g/L,,"cid is 47319,compound_name is Atracurium,cid_paras is 47319,Molecular_Weight is 929.1,XLogP3 is 7.9,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 12,Rotatable_Bond_Count is 26,Exact_Mass is 928.50852574,Monoisotopic_Mass is 928.50852574,Topological_Polar_Surface_Area is 126,""Unit"":""Å²"",Heavy_Atom_Count is 67,Formal_Charge is 2,Complexity is 1390,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 4,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Melting_Point is 185-194°C,Solubility is 2.32e-05g/L"
C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-],0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,47320,Atracurium Besylate,47320.0,1243.5,,0.0,18.0,26.0,1242.50040612,1242.50040612,"258,""Unit"":""Å²""",87.0,0.0,1560.0,0.0,0.0,4.0,0.0,0.0,3.0,Yes,,,,,85-90,,Miscible,,"cid is 47320,compound_name is Atracurium Besylate,cid_paras is 47320,Molecular_Weight is 1243.5,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 18,Rotatable_Bond_Count is 26,Exact_Mass is 1242.50040612,Monoisotopic_Mass is 1242.50040612,Topological_Polar_Surface_Area is 258,""Unit"":""Å²"",Heavy_Atom_Count is 87,Formal_Charge is 0,Complexity is 1560,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 4,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 3,Compound_Is_Canonicalized is Yes,Melting_Point is 85-90,Solubility is Miscible"
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,358641,Sulfamethoxazole; Trimethoprim,358641.0,543.6,,4.0,13.0,8.0,543.19000284,543.19000284,"212,""Unit"":""Å²""",38.0,0.0,653.0,0.0,0.0,0.0,0.0,0.0,2.0,Yes,,,,,,,,,"cid is 358641,compound_name is Sulfamethoxazole; Trimethoprim,cid_paras is 358641,Molecular_Weight is 543.6,Hydrogen_Bond_Donor_Count is 4,Hydrogen_Bond_Acceptor_Count is 13,Rotatable_Bond_Count is 8,Exact_Mass is 543.19000284,Monoisotopic_Mass is 543.19000284,Topological_Polar_Surface_Area is 212,""Unit"":""Å²"",Heavy_Atom_Count is 38,Formal_Charge is 0,Complexity is 653,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 2,Compound_Is_Canonicalized is Yes"
CC#CCC(C)[C@@H](C=CC1[C@@H](C[C@H]2[C@@H]1CC(=CCCCC(=O)O)C2)O)O,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C=CNC1=S,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1349907,Methimazole,1349907.0,114.17,-0.3,1.0,1.0,0.0,114.02516937,114.02516937,"47.4,""Unit"":""Å²""",7.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,LEAFLETSFROMALCOHOL,"FAINT,CHARACTERISTIC",280°CWITHSOMEDECOMP,143-146°C,,Freelysoluble,,"cid is 1349907,compound_name is Methimazole,cid_paras is 1349907,Molecular_Weight is 114.17,XLogP3 is -0.3,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 1,Rotatable_Bond_Count is 0,Exact_Mass is 114.02516937,Monoisotopic_Mass is 114.02516937,Topological_Polar_Surface_Area is 47.4,""Unit"":""Å²"",Heavy_Atom_Count is 7,Formal_Charge is 0,Complexity is 119,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Color/Form is LEAFLETSFROMALCOHOL,Odor is FAINT,CHARACTERISTIC,Boiling_Point is 280°CWITHSOMEDECOMP,Melting_Point is 143-146°C,Solubility is Freelysoluble"
C(C(F)(F)F)(C(F)(F)F)(F)F,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,6432,Perflutren,6432.0,188.02,3.1,0.0,8.0,0.0,187.9872253,187.9872253,"0,""Unit"":""Å²""",11.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,"Octafluoropropaneisacolorless,odorlessgas.Itisrelativelyinert.Themixtureisnonflammableandnontoxic,thoughasphyxiationmayoccurbecauseofdisplacementofoxygen.Exposureofthecontainertoprolongedheatorfirecancauseittoruptureviolentlyandrocket."",""Markup"":[{""Start"":0,""Length"":17,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/Octafluoropropane"",""Type"":""PubChemInternalLink"",""Extra"":""CID-6432""","Colorless,nonflammablegas",,"-36.6,""Unit"":""°C""","-147.6,""Unit"":""°C""",,"5.7,""Unit"":""mg/L(at15°C)""",1.352at20°C(liquid),"cid is 6432,compound_name is Perflutren,cid_paras is 6432,Molecular_Weight is 188.02,XLogP3 is 3.1,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 8,Rotatable_Bond_Count is 0,Exact_Mass is 187.98722530,Monoisotopic_Mass is 187.98722530,Topological_Polar_Surface_Area is 0,""Unit"":""Å²"",Heavy_Atom_Count is 11,Formal_Charge is 0,Complexity is 120,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Octafluoropropaneisacolorless,odorlessgas.Itisrelativelyinert.Themixtureisnonflammableandnontoxic,thoughasphyxiationmayoccurbecauseofdisplacementofoxygen.Exposureofthecontainertoprolongedheatorfirecancauseittoruptureviolentlyandrocket."",""Markup"":[{""Start"":0,""Length"":17,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/Octafluoropropane"",""Type"":""PubChemInternalLink"",""Extra"":""CID-6432"",Color/Form is Colorless,nonflammablegas,Boiling_Point is -36.6,""Unit"":""°C"",Melting_Point is -147.6,""Unit"":""°C"",Solubility is 5.7,""Unit"":""mg/L(at15°C)"",Density is 1.352at20°C(liquid)"
C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@@]53C)F)O,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,6436,Triamcinolone Acetonide,6436.0,434.5,2.5,2.0,7.0,2.0,434.21046687,434.21046687,"93.1,""Unit"":""Å²""",31.0,0.0,925.0,0.0,8.0,0.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 6436,compound_name is Triamcinolone Acetonide,cid_paras is 6436,Molecular_Weight is 434.5,XLogP3 is 2.5,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 2,Exact_Mass is 434.21046687,Monoisotopic_Mass is 434.21046687,Topological_Polar_Surface_Area is 93.1,""Unit"":""Å²"",Heavy_Atom_Count is 31,Formal_Charge is 0,Complexity is 925,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 8,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,104741,Fulvestrant,104741.0,606.8,9.2,2.0,9.0,14.0,606.31660734,606.31660734,"76.7,""Unit"":""Å²""",41.0,0.0,854.0,0.0,6.0,1.0,0.0,0.0,1.0,Yes,,"Whitepowder...thesolutionforinjectionisaclear,colorlesstoyellow,viscousliquid",,,,,,,"cid is 104741,compound_name is Fulvestrant,cid_paras is 104741,Molecular_Weight is 606.8,XLogP3 is 9.2,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 9,Rotatable_Bond_Count is 14,Exact_Mass is 606.31660734,Monoisotopic_Mass is 606.31660734,Topological_Polar_Surface_Area is 76.7,""Unit"":""Å²"",Heavy_Atom_Count is 41,Formal_Charge is 0,Complexity is 854,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 6,Undefined_Atom_Stereocenter_Count is 1,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Color/Form is Whitepowder...thesolutionforinjectionisaclear,colorlesstoyellow,viscousliquid"
CC1=C(C(=C(C=C1C2(C3=CC=CC=C3S(=O)(=O)O2)C4=CC(=C(C(=C4C)Br)O)Br)Br)O)Br,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,6451,Bromocresol green,6451.0,698.0,6.5,2.0,5.0,2.0,697.72545,693.72955,"92.2,""Unit"":""Å²""",31.0,0.0,742.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,"Odorless,lightyellowpurplesolid;Availableaspurecompound,monosodiumsalt,anddilutesolutions;[CHEMINFO]"",""Markup"":[{""Start"":66,""Length"":10,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/monosodium"",""Type"":""PubChemInternalLink"",""Extra"":""CID-5360545",,,,,,,,"cid is 6451,compound_name is Bromocresol green,cid_paras is 6451,Molecular_Weight is 698.0,XLogP3 is 6.5,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 2,Exact_Mass is 697.72545,Monoisotopic_Mass is 693.72955,Topological_Polar_Surface_Area is 92.2,""Unit"":""Å²"",Heavy_Atom_Count is 31,Formal_Charge is 0,Complexity is 742,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Odorless,lightyellowpurplesolid;Availableaspurecompound,monosodiumsalt,anddilutesolutions;[CHEMINFO]"",""Markup"":[{""Start"":66,""Length"":10,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/monosodium"",""Type"":""PubChemInternalLink"",""Extra"":""CID-5360545"
